timestamp,website,status,response_time
2024-09-14 11:17:56,https://jup.dev.iitm.ac.in,up,1.054267982
2024-09-14 11:28:55,https://nptel.ac.in,up,.504006863
2024-09-14 11:28:56,https://archive.nptel.ac.in,up,1.193413677
2024-09-14 11:28:57,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.834504223
2024-09-14 11:28:58,https://eex.dev.iitm.ac.in,up,1.331948606
2024-09-14 11:28:59,https://jup.dev.iitm.ac.in,up,.989763311
2024-09-14 11:40:46,https://nptel.ac.in,up,.336707267
2024-09-14 11:40:47,https://archive.nptel.ac.in,up,1.289738696
2024-09-14 11:40:48,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.747880213
2024-09-14 11:40:49,https://eex.dev.iitm.ac.in,up,1.322763177
2024-09-14 11:40:50,https://jup.dev.iitm.ac.in,up,1.052585064
2024-09-14 11:51:54,https://nptel.ac.in,up,.436394568
2024-09-14 11:51:56,https://archive.nptel.ac.in,up,1.169643050
2024-09-14 11:51:56,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.766017346
2024-09-14 11:51:58,https://eex.dev.iitm.ac.in,up,1.229486592
